id1	id11	110039351	183131776	73.0821	3
id11	id17	179946525	183131776	2.97955	3
id11	id16	179946525	183131776	2.97955	3
id9	id17	185430817	188773021	8.12135	3
id7	id17	185430817	188773021	8.12135	3
id3	id17	185430817	188773021	8.12135	3
id13	id17	179946525	188773021	14.5346	3
id12	id17	179946525	188773021	14.5346	3
id1	id17	174590222	188773021	21.6047	3
id19	id20	176149205	194374095	31.4795	3
id6	id20	176149205	194374095	31.4795	3
id16	id20	194674033	198017327	5.54113	3
id9	id20	194674033	198017327	5.54113	3
id5	id20	194674033	198017327	5.54113	3
id4	id20	194674033	198017327	5.54113	3
id3	id20	194674033	198017327	5.54113	3
id1	id20	194674033	198017327	5.54113	3
id2	id17	189323787	198017327	17.501	3
id9	id16	185430817	198017327	26.9951	3
id9	id13	185430817	198017327	26.9951	3
id9	id12	185430817	198017327	26.9951	3
id7	id16	185430817	198017327	26.9951	3
id7	id13	185430817	198017327	26.9951	3
id7	id12	185430817	198017327	26.9951	3
id5	id9	185430817	198017327	26.9951	3
id5	id7	185430817	198017327	26.9951	3
id4	id9	185430817	198017327	26.9951	3
id13	id20	194674033	198017327	5.54113	3
id4	id7	185430817	198017327	26.9951	3
id3	id16	185430817	198017327	26.9951	3
id3	id13	185430817	198017327	26.9951	3
id3	id12	185430817	198017327	26.9951	3
id3	id5	185430817	198017327	26.9951	3
id11	id15	183133653	198017327	30.4276	3
id2	id11	183133653	198017327	30.4276	3
id13	id16	179946525	198017327	33.4084	3
id3	id4	185430817	198017327	26.9951	3
id12	id16	179946525	198017327	33.4084	3
id5	id13	179946525	198017327	33.4084	3
id5	id12	179946525	198017327	33.4084	3
id5	id11	179946525	198017327	33.4084	3
id4	id17	179946525	198017327	33.4084	3
id4	id16	179946525	198017327	33.4084	3
id15	id17	175303045	198017327	39.1542	3
id15	id16	175303045	198017327	39.1542	3
id7	id9	172344822	198017327	44.0583	3
id1	id9	172344822	198017327	44.0583	3
id1	id16	144820159	198017327	68.3892	3
id2	id15	97985590	198017327	112.986	3
id16	id17	95881410	198017327	113.614	3
id4	id15	74340253	198017327	121.652	3
id4	id5	74340253	198017327	121.652	3
id11	id12	71699600	198017327	127.384	3
id6	id19	57560266	198017327	148.919	3
id12	id13	52934710	198017327	154.458	3
id1	id13	52934710	198017327	154.458	3
id2	id8	24615287	198017327	178.652	3
id8	id9	12466065	198017327	194.153	3
id1	id3	19435	198017327	223.232	3
id5	id17	19435	198017327	223.232	3
id1	id7	19435	198017327	223.232	3
id14	id17	19435	198017327	223.232	3
id14	id16	19435	198017327	223.232	3
id14	id15	19435	198017327	223.232	3
id18	id19	19435	198017327	223.232	3
id3	id8	19435	198017327	223.232	3
id12	id20	194674033	198017327	5.54113	3
id3	id7	19435	198017327	223.232	3
id4	id12	19435	198017327	223.232	3
id11	id17	189323787	198017327	17.501	3
id2	id4	19435	198017327	223.232	3
id2	id3	19435	198017327	223.232	3
id6	id8	19435	198017327	223.232	3
id3	id9	19435	198017327	223.232	3
id10	id13	19435	198017327	223.232	3
id5	id16	19435	198017327	223.232	3
id18	id20	19435	198017327	223.232	3
id10	id12	19435	198017327	223.232	3
id5	id15	19435	198017327	223.232	3
id1	id5	19435	198017327	223.232	3
id7	id19	19435	198017327	223.232	3
id6	id9	19435	198017327	223.232	3
id1	id12	19435	198017327	223.232	3
id2	id5	19435	198017327	223.232	3
id10	id11	19435	198017327	223.232	3
id1	id4	19435	198017327	223.232	3
id6	id7	19435	198017327	223.232	3
id7	id20	19435	198017327	223.232	3
id4	id13	19435	198017327	223.232	3
id4	id11	19435	198017327	223.232	3
id8	id13	152427	4019454	10.6318	17
id8	id12	152427	4019454	10.6318	17
id4	id8	152427	4019454	10.6318	17
id3	id12	152427	4019454	10.6318	17
id3	id13	152427	4019454	10.6318	17
id3	id4	152427	4019454	10.6318	17
id8	id16	13202281	13757403	1.99512	17
id8	id15	13202281	13757403	1.99512	17
id6	id16	13202281	13757403	1.99512	17
id6	id14	13202281	13757403	1.99512	17
id8	id14	13202281	13757403	1.99512	17
id6	id15	13202281	13757403	1.99512	17
id8	id16	14467684	14747850	1.07165	17
id8	id15	14467684	14747850	1.07165	17
id6	id16	14467684	14747850	1.07165	17
id6	id14	14467684	14747850	1.07165	17
id8	id14	14467684	14747850	1.07165	17
id6	id15	14467684	14747850	1.07165	17
id11	id12	152427	29111451	47.7781	17
id8	id16	33965208	35290783	2.97554	17
id8	id15	33965208	35290783	2.97554	17
id6	id16	33965208	35290783	2.97554	17
id6	id15	33965208	35290783	2.97554	17
id6	id14	33965208	35290783	2.97554	17
id8	id14	33965208	35290783	2.97554	17
id9	id17	152427	36486609	57.8845	17
id5	id9	152427	36486609	57.8845	17
id17	id20	152427	36486609	57.8845	17
id3	id5	152427	36486609	57.8845	17
id7	id17	152427	36486609	57.8845	17
id5	id20	152427	36486609	57.8845	17
id3	id17	152427	36486609	57.8845	17
id5	id7	152427	36486609	57.8845	17
id3	id20	152427	37867594	60.6838	17
id2	id20	152427	37867594	60.6838	17
id11	id13	43672724	50239511	5.8176	17
id13	id16	4518795	50635735	60.8046	17
id1	id16	152427	50635735	72.1509	17
id12	id16	4518795	50635735	60.8046	17
id15	id18	51564334	53657402	1.46389	17
id13	id18	51564334	53657402	1.46389	17
id5	id18	51564334	53657402	1.46389	17
id4	id18	51564334	53657402	1.46389	17
id1	id18	51564334	53657402	1.46389	17
id12	id18	51564334	53657402	1.46389	17
id9	id16	50947506	54857765	2.79393	17
id3	id16	50947506	54857765	2.79393	17
id9	id17	41309690	54857765	11.8354	17
id9	id11	41309690	54857765	11.8354	17
id7	id17	41309690	54857765	11.8354	17
id7	id11	41309690	54857765	11.8354	17
id5	id7	41309690	54857765	11.8354	17
id4	id7	41309690	54857765	11.8354	17
id3	id17	41309690	54857765	11.8354	17
id3	id11	41309690	54857765	11.8354	17
id5	id9	41309690	54857765	11.8354	17
id7	id16	50947506	54857765	2.79393	17
